system:index,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,BQA_median,cloud_cover,date,img_qual,station_nm,site_no,lat,lon,nd_median,.geo
2_LE07_225073_20020617_00000000000000000005,0.107156843,13,0.09729407,0.096470594,0.110792585,0.058499929,,0.029126115,672,0,17/06/2002,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.291179498,
2_LE07_225073_20020703_00000000000000000005,0.109824054,9,0.104823902,0.105833791,0.111405753,0.071160443,,0.035128284,672,12,03/07/2002,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.191286668,
2_LE07_225073_20020804_00000000000000000005,0.102419823,17,0.09595415,0.100917116,0.110948168,0.062311843,,0.029482648,672,0,04/08/2002,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.211832076,
2_LE07_225073_20020905_00000000000000000005,0.129401192,9,0.110952444,0.110199414,0.129062861,0.062780216,,0.036549762,672,15,05/09/2002,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.292103444,
2_LE07_225073_20021023_00000000000000000005,0.110011578,11,0.097747743,0.099765942,0.140499637,0.064848036,,0.036436833,672,0,23/10/2002,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.202340478,
2_LE07_225073_20021108_00000000000000000005,0.10170766,8,0.099416323,0.106867757,0.121805657,0.067433402,,0.035665512,672,0,08/11/2002,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.180402647,
2_LE07_225073_20021226_00000000000000000005,0.120600611,3,0.108197272,0.106757723,0.156205326,0.094955765,,0.045909666,672,24,26/12/2002,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.065179962,
2_LE07_225073_20030401_00000000000000000005,0.097835965,21,0.088707566,0.08564382,0.118434221,0.056544404,,0.022306064,672,37,01/04/2003,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.201929762,
2_LE07_225073_20030417_00000000000000000005,0.101703122,21,0.093727745,0.099366449,0.125133157,0.059743859,,0.028268527,672,27,17/04/2003,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.201862106,
2_LE07_225073_20030503_00000000000000000005,0.101235241,19,0.093838997,0.090713695,0.130353659,0.074209273,,0.032614939,672,12,03/05/2003,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.088856592,
2_LE07_225073_20030519_00000000000000000005,0.107145187,12,0.09913823,0.098879986,0.115416385,0.065130459,,0.034826275,672,2,19/05/2003,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.20797701,
2_LE07_225073_20030722_00000000000000000005,0.107707601,6,0.100902483,0.106122904,0.107238069,0.059593882,,0.032410527,672,0,22/07/2003,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.280752608,
2_LE07_225073_20030823_00000000000000000005,0.111530442,2,0.097204641,0.095691822,0.123643268,0.076117586,,0.034194318,672,8,23/08/2003,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.126393038,
2_LE07_225073_20031111_00000000000000000005,0.106066987,5,0.098397449,0.095973097,0.143412709,0.077111624,,0.039304528,672,0,11/11/2003,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.121280479,
2_LE07_225073_20031213_00000000000000000005,0.102912903,15,0.097683497,0.099599302,0.138249397,0.067786783,,0.032085065,672,9,13/12/2003,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.195296731,
2_LE07_225073_20040114_00000000000000000005,0.120241813,9,0.111905582,0.120661184,0.165848926,0.084503084,,0.046820667,672,9,14/01/2004,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.165923245,
2_LE07_225073_20040302_00000000000000000005,0.101407744,17,0.092540585,0.096996062,0.131166384,0.057043221,,0.026991107,672,0,02/03/2004,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.261778904,
2_LE07_225073_20040521_00000000000000000005,0.12536826,8,0.110835548,0.110005639,0.154975869,0.081407793,,0.044596327,672,12,21/05/2004,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.157188023,
2_LE07_225073_20040606_00000000000000000005,0.098780625,7,0.086103864,0.081487656,0.117905796,0.069220066,,0.028488452,672,0,06/06/2004,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.095501452,
2_LE07_225073_20040622_00000000000000000005,0.109730966,10,0.097751833,0.094723329,0.106421605,0.055695739,,0.026344871,672,4,22/06/2004,8,Garimpagem,66855000,-18.71519047,-54.56449904,-0.325260036,
2_LE07_225073_20040724_00000000000000000005,0.101648606,4,0.094295427,0.095556397,0.124783769,0.066312548,,0.030679006,672,0,24/07/2004,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.173452206,
2_LE07_225073_20040809_00000000000000000005,0.108872943,6,0.098544784,0.099166431,0.116726018,0.075731546,,0.040392611,672,37,09/08/2004,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.14027858,
2_LE07_225073_20041028_00000000000000000005,0.108779326,7,0.10722059,0.120109834,0.148446843,0.072113179,,0.043601163,672,0,28/10/2004,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.195765759,
2_LE07_225073_20041215_00000000000000000005,0.101739436,1,0.099351756,0.104040317,0.173297837,0.095797956,,0.04912667,672,0,15/12/2004,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.018210636,
2_LE07_225073_20050217_00000000000000000005,0.104977645,16,0.09540461,0.096441276,0.138552606,0.070801064,,0.028440112,672,2,17/02/2005,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.131954548,
2_LE07_225073_20050305_00000000000000000005,0.095892906,17,0.091238566,0.097361833,0.131661788,0.068237498,,0.027096216,672,0,05/03/2005,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.202323697,
2_LE07_225073_20050406_00000000000000000005,0.104152299,17,0.093685232,0.095506161,0.131633312,0.064573839,,0.031688191,672,2,06/04/2005,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.167709409,
2_LE07_225073_20050422_00000000000000000005,0.111290984,8,0.103168216,0.110322226,0.127530918,0.067209277,,0.033600339,672,0,22/04/2005,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.206318354,
2_LE07_225073_20050524_00000000000000000005,0.133084163,1,0.108433485,0.096466854,0.121958986,0.092083484,,0.049020454,928,66,24/05/2005,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.081539239,
2_LE07_225073_20050609_00000000000000000005,0.103362694,9,0.093405165,0.094872713,0.113755219,0.066582799,,0.034358129,672,0,09/06/2005,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.167652398,
2_LE07_225073_20050625_00000000000000000005,0.103516325,10,0.096576877,0.095809501,0.101513892,0.060310654,,0.030718458,672,0,25/06/2005,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.213729366,
2_LE07_225073_20050711_00000000000000000005,0.10523279,6,0.096476257,0.09021711,0.102613635,0.068651263,,0.030322051,672,0,11/07/2005,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.162473861,
2_LE07_225073_20050812_00000000000000000005,0.109091647,5,0.100159362,0.094803855,0.123560317,0.067856029,,0.033389989,672,0,12/08/2005,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.169271332,
2_LE07_225073_20050929_00000000000000000005,0.127435699,8,0.113182556,0.113322742,0.141246982,0.087467577,,0.046000436,672,0,29/09/2005,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.128420159,
2_LE07_225073_20060204_00000000000000000005,0.097485811,23,0.09055157,0.097754247,0.136117801,0.052733947,,0.023957377,672,4,04/02/2006,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.263931934,
2_LE07_225073_20060220_00000000000000000005,0.098054595,25,0.095663287,0.108989619,0.159379512,0.045234378,,0.018351836,672,33,20/02/2006,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.378914766,
2_LE07_225073_20060308_00000000000000000005,0.117028899,24,0.113276079,0.126179382,0.160247326,0.066319585,,0.027208989,672,27,08/03/2006,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.258094993,
2_LE07_225073_20060425_00000000000000000005,0.099552125,6,0.092628397,0.093154177,0.108524829,0.046174716,,0.024260143,672,1,25/04/2006,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.284955604,
2_LE07_225073_20060511_00000000000000000005,0.10446278,9,0.100961253,0.105325915,0.120218895,0.057487715,,0.036239803,672,0,11/05/2006,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.270684114,
2_LE07_225073_20060527_00000000000000000005,0.101316087,15,0.089796141,0.08498282,0.10475044,0.055308744,,0.027538063,672,0,27/05/2006,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.225986268,
2_LE07_225073_20060612_00000000000000000005,0.106763124,10,0.097162507,0.100614209,0.114145316,0.063785978,,0.030177557,672,1,12/06/2006,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.207076904,
2_LE07_225073_20060628_00000000000000000005,0.107573144,7,0.093021818,0.094642214,0.111225121,0.049493518,,0.023408104,672,2,28/06/2006,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.293903519,
2_LE07_225073_20060714_00000000000000000005,0.105530754,7,0.098095164,0.101484321,0.109108739,0.063651063,,0.034403585,672,0,14/07/2006,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.190099153,
2_LE07_225073_20061103_00000000000000000005,0.129113734,3,0.124249786,0.127555773,0.162883833,0.081390947,,0.046972442,672,59,03/11/2006,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.208416097,
2_LE07_225073_20070223_00000000000000000005,0.104153588,19,0.092718951,0.093931854,0.139370963,0.064762607,,0.028609253,672,39,23/02/2007,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.177521384,
2_LE07_225073_20070311_00000000000000000005,0.098237403,19,0.092051834,0.096643426,0.118760854,0.055556644,,0.025239756,672,8,11/03/2007,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.245657635,
2_LE07_225073_20070327_00000000000000000005,0.097553372,16,0.087042615,0.093931906,0.127197146,0.060094688,,0.026253076,672,1,27/03/2007,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.20214493,
2_LE07_225073_20070412_00000000000000000005,0.105968572,9,0.097145371,0.097168043,0.122358374,0.065697663,,0.034537394,672,17,12/04/2007,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.210885051,
2_LE07_225073_20070514_00000000000000000005,0.098142877,27,0.074938931,0.066965349,0.095183529,0.058081865,,0.023563242,672,5,14/05/2007,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.213427503,
2_LE07_225073_20070530_00000000000000000005,0.106092803,13,0.092762679,0.096159644,0.128855422,0.064546004,,0.038845133,672,0,30/05/2007,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.157852335,
2_LE07_225073_20070615_00000000000000000005,0.108375177,8,0.098843403,0.097900681,0.10993892,0.064136833,,0.031784117,672,0,15/06/2007,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.234547352,
2_LE07_225073_20070701_00000000000000000005,0.113570958,5,0.109106071,0.11426492,0.106138453,0.064770229,,0.037918456,928,3,01/07/2007,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.236019752,
2_LE07_225073_20070802_00000000000000000005,0.102826491,7,0.089903265,0.095228344,0.097873509,0.068227805,,0.043020036,672,0,02/08/2007,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.137072746,
2_LE07_225073_20070818_00000000000000000005,0.110343449,2,0.100237224,0.10333607,0.119977303,0.079022638,,0.04113443,672,0,18/08/2007,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.119307743,
2_LE07_225073_20070903_00000000000000000005,0.115510114,2,0.104275875,0.098711427,0.139430538,0.089785583,,0.043642975,672,0,03/09/2007,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.075338329,
2_LE07_225073_20071122_00000000000000000005,0.10681235,18,0.097875997,0.101080373,0.164480999,0.074742563,,0.03537751,672,2,22/11/2007,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.095139632,
2_LE07_225073_20071224_00000000000000000005,0.105757773,8,0.097714912,0.095369969,0.150508523,0.077355731,,0.038990011,672,11,24/12/2007,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.121561348,
2_LE07_225073_20080210_00000000000000000005,0.10662134,24,0.100705832,0.110476926,0.153775185,0.05517726,,0.024105811,672,47,10/02/2008,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.254537018,
2_LE07_225073_20080329_00000000000000000005,0.103121355,17,0.096622363,0.09645398,0.13944678,0.058318093,,0.030899651,672,17,29/03/2008,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.229748683,
2_LE07_225073_20080617_00000000000000000005,0.104945436,11,0.094840117,0.096330389,0.105764329,0.067599356,,0.034882408,672,2,17/06/2008,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.143291761,
2_LE07_225073_20080719_00000000000000000005,0.10618408,7,0.096849963,0.095923811,0.102980308,0.062841155,,0.039612986,672,0,19/07/2008,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.24314552,
2_LE07_225073_20080804_00000000000000000005,0.10188207,6,0.078469656,0.074256569,0.088052012,0.073212288,,0.039964605,672,26,04/08/2008,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.034660474,
2_LE07_225073_20080820_00000000000000000005,0.102994829,7,0.102059782,0.107758515,0.12276309,0.080739178,,0.046825632,672,0,20/08/2008,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.133449678,
2_LE07_225073_20080905_00000000000000000005,0.130332306,4,0.115805387,0.116480388,0.139810242,0.084008995,,0.04770308,672,0,05/09/2008,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.174742019,
2_LE07_225073_20081023_00000000000000000005,0.104291424,9,0.097480454,0.098047927,0.136907682,0.064670861,,0.034427281,672,19,23/10/2008,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.224205187,
2_LE07_225073_20081124_00000000000000000005,0.099133596,7,0.090665445,0.087233506,0.136725843,0.076878347,,0.035457045,672,1,24/11/2008,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.179215364,
2_LE07_225073_20081210_00000000000000000005,0.103965349,4,0.09667014,0.091516428,0.161514878,0.085457701,,0.042331876,672,7,10/12/2008,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.050116573,
2_LE07_225073_20090111_00000000000000000005,0.109997459,5,0.105141856,0.111249968,0.158492178,0.082020007,,0.042704355,672,5,11/01/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.100530091,
2_LE07_225073_20090228_00000000000000000005,0.093381591,24,0.085302845,0.085403614,0.130207911,0.050111901,,0.020625941,672,5,28/02/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.250797146,
2_LE07_225073_20090316_00000000000000000005,0.105415963,22,0.093133189,0.091363698,0.15933007,0.069653228,,0.03402552,672,13,16/03/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.178429388,
2_LE07_225073_20090401_00000000000000000005,0.11008732,21,0.100801401,0.105470873,0.166394025,0.070403419,,0.033317912,672,6,01/04/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.176627163,
2_LE07_225073_20090417_00000000000000000005,0.09640722,11,0.089697458,0.095517635,0.120815597,0.049663141,,0.030523572,672,0,17/04/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.291175229,
2_LE07_225073_20090503_00000000000000000005,0.108054854,7,0.095595047,0.090486698,0.13295041,0.068750054,,0.037528571,672,20,03/05/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.16334526,
2_LE07_225073_20090519_00000000000000000005,0.102035053,11,0.089214563,0.094494663,0.11509683,0.053645521,,0.026708554,672,0,19/05/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.266072333,
2_LE07_225073_20090604_00000000000000000005,0.099712886,3,0.094150208,0.089104563,0.130791083,0.083319537,,0.036620084,672,0,04/06/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.061028265,
2_LE07_225073_20090620_00000000000000000005,0.098694906,11,0.090132102,0.098437779,0.110538535,0.064485557,,0.029057493,672,0,20/06/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.201679101,
2_LE07_225073_20090706_00000000000000000005,0.108736292,8,0.095711302,0.09932309,0.112727799,0.064349622,,0.037672268,672,0,06/07/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.139474622,
2_LE07_225073_20090722_00000000000000000005,0.10779779,6,0.095613655,0.089439157,0.115700066,0.076755907,,0.037714221,672,37,22/07/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.100261977,
2_LE07_225073_20090807_00000000000000000005,0.102027506,5,0.091758423,0.084871911,0.112897716,0.077505641,,0.036679517,672,0,07/08/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.120151819,
2_LE07_225073_20091010_00000000000000000005,0.100959327,4,0.095511764,0.091162544,0.148977645,0.079955608,,0.039318033,672,0,10/10/2009,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.08074528,
2_LE07_225073_20100130_00000000000000000005,0.111757964,22,0.100541435,0.099641226,0.161026806,0.075016081,,0.035506025,672,65,30/01/2010,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.131988704,
2_LE07_225073_20100303_00000000000000000005,0.083143592,18,0.059027962,0.038768664,0.109466948,0.047923554,,0.018561078,672,29,03/03/2010,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.103826566,
2_LE07_225073_20100319_00000000000000000005,0.096522711,1,0.093262821,0.097916842,0.159560487,0.065263048,,0.027697084,672,1,19/03/2010,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.176625896,
2_LE07_225073_20100404_00000000000000000005,0.100990959,26,0.090485677,0.095734514,0.140826076,0.056545179,,0.020081423,672,28,04/04/2010,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.248968823,
2_LE07_225073_20100420_00000000000000000005,0.098568946,15,0.092040099,0.0960126,0.133287326,0.064835601,,0.028326087,672,7,20/04/2010,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.173414357,
2_LE07_225073_20100506_00000000000000000005,0.101562984,13,0.094148204,0.094801046,0.116866581,0.058538996,,0.032721221,672,0,06/05/2010,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.236046509,
2_LE07_225073_20100522_00000000000000000005,0.098709494,7,0.093895204,0.086844221,0.111038134,0.03976668,,0.018803349,672,8,22/05/2010,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.423383053,
2_LE07_225073_20100709_00000000000000000005,0.105539061,7,0.09354198,0.090690397,0.098279081,0.06667468,,0.03440731,672,3,09/07/2010,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.157863398,
2_LE07_225073_20100810_00000000000000000005,0.106416501,4,0.094077334,0.093882974,0.115019612,0.077366449,,0.037252514,672,0,10/08/2010,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.08887434,
2_LE07_225073_20100826_00000000000000000005,0.107469685,3,0.098174624,0.098294146,0.133976564,0.080167934,,0.040307984,672,0,26/08/2010,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.081515752,
2_LE07_225073_20100911_00000000000000000005,0.122533761,1,0.113369882,0.113937199,0.109089553,0.076367073,,0.048169233,672,0,11/09/2010,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.195021625,
2_LE07_225073_20101013_00000000000000000005,0.112031516,4,0.099701941,0.092924953,0.147074364,0.080978587,,0.043662438,672,0,13/10/2010,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.091753305,
2_LE07_225073_20101029_00000000000000000005,0.119707234,5,0.109193936,0.106213041,0.153324708,0.081327423,,0.04131002,672,4,29/10/2010,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.125667659,
2_LE07_225073_20101114_00000000000000000005,0.114080742,13,0.104705364,0.100521192,0.154257342,0.07627701,,0.03702952,672,37,14/11/2010,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.18198911,
2_LE07_225073_20110407_00000000000000000005,0.095097698,11,0.089095816,0.091087759,0.118955635,0.040280689,,0.017935522,672,0,07/04/2011,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.350465642,
2_LE07_225073_20110423_00000000000000000005,0.094138436,12,0.0869359,0.082281493,0.118213668,0.065237015,,0.028499663,672,0,23/04/2011,9,Garimpagem,66855000,-18.71519047,-54.56449904,-0.153114173,
