system:index;B1_median;B2_count;B2_median;B3_median;B4_median;B5_median;B6_median;B7_median;cloud_cover;cloud_qa_count;date;img_qual;station_nm;site_no;lat;lon;nd_median;pixel_qa_median;radsat_qa_median;sensor;snow_ice_qa_count;solar_az;solar_zen;sr_atmos_opacity_median;sr_cloud_qa_median;.geo
1_LT05_225072_20000416_00000000000000000003;410;21;762;898;1068;439;2929;155;6;0;16/04/2000;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.185057471;68;0;LANDSAT_5;0;43.442417;50.599438;9;32;
1_LT05_225072_20000502_00000000000000000003;358;25;781;926;897;369;2955;164;0;0;02/05/2000;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.214800759;68;0;LANDSAT_5;0;41.210289;53.02906;9;32;
1_LT05_225072_20000705_00000000000000000003;428;19;740;791;660;458;2938;188;10;0;05/07/2000;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.218095881;68;0;LANDSAT_5;0;40.779633;54.518955;9;32;
1_LT05_225072_20000806_00000000000000000003;482;16;790;781;694;450;2942;265;2;0;06/08/2000;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.235780612;67;0;LANDSAT_5;0;47.399963;51.117138;9;16.5;
1_LT05_225072_20000822_00000000000000000003;464;17;745;777;798;496;2986;239;17;0;22/08/2000;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.084489281;68;0;LANDSAT_5;0;51.586441;47.480171;9;8;
1_LT05_225072_20001126_00000000000000000003;396;21;804;942;947;408;2951;184;8;0;26/11/2000;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.177791641;66;0;LANDSAT_5;0;101.59214;35.686703;9;1;
1_LT05_225072_20010403_00000000000000000003;368;22;736;965;991;326;2951;185;0;0;03/04/2001;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.164437451;68;0;LANDSAT_5;0;47.564579;48.764381;9;1;
1_LT05_225072_20010606_00000000000000000003;337;20;699;799;750;378;2955;133;1;0;06/06/2001;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.212513484;68;0;LANDSAT_5;0;41.256218;54.926685;110;32;
1_LT05_225072_20010724_00000000000000000003;385;1;500;469;575;439;2897;280;32;131;24/07/2001;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.231901474;67;0;LANDSAT_5;0;42.440033;54.86853;9;16.5;
1_LT05_225072_20010809_00000000000000000003;406;13;711;716;525;368;2960;299;0;0;09/08/2001;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.226515895;68;0;LANDSAT_5;0;48.114513;50.613007;8;32;
1_LT05_225072_20010910_00000000000000000003;812;14;955;943;1153;581;2990;331;0;3;10/09/2001;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.355636364;68;0;LANDSAT_5;0;52.348026;46.71117;9;32;
1_LT05_225072_20020217_00000000000000000003;403;19;733;865;1067;377;2924;133;65;0;17/02/2002;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.094031075;66;0;LANDSAT_5;0;64.315208;37.470856;51.5;1;
1_LT05_225072_20020305_00000000000000000003;388;21;749;957;1157;384;2951;173;0;0;05/03/2002;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.113301357;67;0;LANDSAT_5;0;99.797722;29.957863;11;16.5;
1_LT05_225072_20020321_00000000000000000003;904;13;1153;1231;1627;623;2034;380;20;70;21/03/2002;7;Garimpagem;66855000;-18.71519047;-54.56449904;-0.288807557;68;0;LANDSAT_5;0;77.359131;38.526855;10;16.5;
1_LT05_225072_20030730_00000000000000000003;419;16;675;773;663;462;2955;271;0;0;30/07/2003;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.346567411;68;0;LANDSAT_5;0;67.71859;40.245186;9;32;
1_LT05_225072_20031002_00000000000000000003;674.5;4;883.5;941.5;1080;769;2922;489;30;0;02/10/2003;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.192857172;67;0;LANDSAT_5;0;51.198116;45.390106;9;16.5;
1_LT05_225072_20031221_00000000000000000003;420;20;751;879;1041;464;2973;189;4;0;21/12/2003;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.104869394;68;0;LANDSAT_5;0;40.453766;53.344418;9;16.5;
1_LT05_225072_20040326_00000000000000000003;410;20;712;776;917;370;2968;179;5;0;26/03/2004;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.01686446;68;0;LANDSAT_5;0;48.170715;49.502483;8;0;
1_LT05_225072_20040411_00000000000000000003;382;15;727;827;811;278;2955;108;3;0;11/04/2004;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.316800992;66;0;LANDSAT_5;0;99.900902;35.210186;142;1;
1_LT05_225072_20040427_00000000000000000003;592;22;654;636;884.5;415;2920;245;59;100;27/04/2004;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.288246881;66;0;LANDSAT_5;0;75.958275;39.193287;9;1;
1_LT05_225072_20040529_00000000000000000003;426;18;716;767;1065;498;2893;225;0;0;29/05/2004;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.019441069;66;0;LANDSAT_5;0;46.493557;52.203278;9;8;
1_LT05_225072_20041004_00000000000000000003;416;11;647;652;564;329;2968;227;2;0;04/10/2004;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.131905299;68;0;LANDSAT_5;0;55.052765;44.513973;41;32;
1_LT05_225072_20041121_00000000000000000003;406;16;740;887;1034;457;2977;209;3;0;21/11/2004;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.24863388;68;0;LANDSAT_5;0;72.516518;39.572121;10;32;
1_LT05_225072_20041207_00000000000000000003;408;19;751;929;1144;358;2955;183;11;0;07/12/2004;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.173283753;68;0;LANDSAT_5;0;63.149071;41.593319;9;0;
1_LT05_225072_20050108_00000000000000000003;417;26;819;994;1303;468;2942;191;17;0;08/01/2005;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.338533541;68;0;LANDSAT_5;0;54.757771;44.095135;9;1;
1_LT05_225072_20050209_00000000000000000003;442;18;789;976;1090;459;2951;233;6;0;09/02/2005;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.141678299;67;0;LANDSAT_5;0;48.091503;46.988194;9;16.5;
1_LT05_225072_20050225_00000000000000000003;468;14;831;962;1000;467;2947;237;37;0;25/02/2005;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.159006211;66;0;LANDSAT_5;0;40.842781;52.324631;9;1;
1_LT05_225072_20050329_00000000000000000003;450;11;814;1018;1033;475;2960;217;12;0;29/03/2005;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.190874525;66;0;LANDSAT_5;0;40.82954;54.201946;9;1;
1_LT05_225072_20050414_00000000000000000003;362;19;665;777;881;359;2977;147;0;0;14/04/2005;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.201898563;67;0;LANDSAT_5;0;49.695442;47.003597;9;32;
1_LT05_225072_20050703_00000000000000000003;363;20;589;626;686;372;2964;181;0;0;03/07/2005;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.31918239;66;0;LANDSAT_5;0;97.626549;28.231655;8;1;
1_LT05_225072_20051108_00000000000000000003;503;17;879;1067;1197;486;2955;245;27;0;08/11/2005;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.161623616;66;0;LANDSAT_5;0;103.073929;29.464771;18;1;
1_LT05_225072_20060127_00000000000000000003;420;18;753;857;913;421;2951;191;54;0;27/01/2006;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.131170663;66;0;LANDSAT_5;0;104.42952;31.190773;20;1;
1_LT05_225072_20060228_00000000000000000003;509;10;774;978;1145;488;2920;235;70;0;28/02/2006;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.230288837;66;0;LANDSAT_5;0;102.024147;32.839809;34;1;
1_LT05_225072_20060401_00000000000000000003;366;22;729;883;1023;392;2964;138;0;0;01/04/2006;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.174203113;66;0;LANDSAT_5;0;88.761459;35.331223;12;1;
1_LT05_225072_20060604_00000000000000000003;392;19;744;708;751;421;2938;126;0;0;04/06/2006;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.147321429;66;0;LANDSAT_5;0;79.410378;36.536804;35;1;
1_LT05_225072_20060908_00000000000000000003;602;16;833;874;976;547;2964;288;20;0;08/09/2006;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.210355987;66;0;LANDSAT_5;0;59.92614;40.363651;9;1;
1_LT05_225072_20061010_00000000000000000003;391;17;677;763;766;466;2981;191;0;0;10/10/2006;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.143997296;67;0;LANDSAT_5;0;51.741283;43.161503;9;16.5;
1_LT05_225072_20061026_00000000000000000003;534;16;858;936;1030;537;2964;280;33;5;26/10/2006;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.037209302;68;0;LANDSAT_5;0;41.299072;49.273239;9;32;
1_LT05_225072_20061111_00000000000000000003;451;17;786;922;1013;428;2981;266;13;0;11/11/2006;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.234268385;68;0;LANDSAT_5;0;39.150532;51.681988;9;32;
1_LT05_225072_20070404_00000000000000000003;404;11;729;884;949;446;2968;216;4;0;04/04/2007;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.117305459;68;0;LANDSAT_5;0;38.778107;53.108997;8;32;
1_LT05_225072_20070506_00000000000000000003;379;21;726;835;890;380;2960;198;15;0;06/05/2007;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.105657805;68;0;LANDSAT_5;0;39.858963;53.23732;9;32;
1_LT05_225072_20070623_00000000000000000003;371;17;722;773;711;495;2947;224;0;0;23/06/2007;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.006640106;66;0;LANDSAT_5;0;45.306293;49.245594;9;1;
1_LT05_225072_20070709_00000000000000000003;390;17;668;686;614;361;2960;175;0;0;09/07/2007;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.02259887;66;0;LANDSAT_5;0;49.387394;45.408165;9;1;
1_LT05_225072_20070810_00000000000000000003;473;16;752;785;760;501;2964;326;0;0;10/08/2007;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.13583681;96;0;LANDSAT_5;0;54.5238;40.822922;342;1;
1_LT05_225072_20070911_00000000000000000003;716;16;974;985;1058;713;3002;390;1;0;11/09/2007;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.073080834;66;0;LANDSAT_5;0;95.176926;33.474468;29;1;
1_LT05_225072_20080202_00000000000000000003;518;21;964;1180;1582;620;2911;263;38;0;02/02/2008;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.214511041;66;0;LANDSAT_5;0;86.833916;34.563374;53;1;
1_LT05_225072_20080218_00000000000000000003;365;23;757;948;1236;412;2947;163;10;0;18/02/2008;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.18907563;68;0;LANDSAT_5;0;57.379688;39.915871;9;32;
1_LT05_225072_20080321_00000000000000000003;383;20;786;925;1008;359;2933;174;6;0;21/03/2008;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.147531969;68;0;LANDSAT_5;0;37.841;51.288486;9;32;
1_LT05_225072_20080406_00000000000000000003;390;23;750;940;1126;427;2942;142;5;0;06/04/2008;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.197295382;68;0;LANDSAT_5;0;37.740536;52.479553;9;32;
1_LT05_225072_20080828_00000000000000000003;512;13;769;826;705;550;2994;343;0;0;28/08/2008;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.275090253;68;0;LANDSAT_5;0;39.032154;52.329224;9;32;
1_LT05_225072_20080929_00000000000000000003;684;19;930;918;985;511;2998;307;1;0;29/09/2008;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.114376782;68;0;LANDSAT_5;0;41.406429;50.715752;9;40;
1_LT05_225072_20081015_00000000000000000003;603;5;913;957;1030;720;2951;491;3;0;15/10/2008;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.194643605;66;0;LANDSAT_5;0;69.800522;29.767914;9;1;
1_LT05_225072_20081218_00000000000000000003;396;17;724;854;1080;381;2977;183;12;0;18/12/2008;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.190848214;66;0;LANDSAT_5;0;80.546135;26.893753;61;32;
1_LT05_225072_20090204_00000000000000000003;369;20;662;798;1056;362;2938;128;63;0;04/02/2009;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.123566879;66;0;LANDSAT_5;0;91.484779;25.838051;9;1;
1_LT05_225072_20090220_00000000000000000003;334;21;609;786;1139;391;2951;164;1;0;20/02/2009;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.204771372;68;0;LANDSAT_5;0;84.826813;33.817806;57;1;
1_LT05_225072_20090628_00000000000000000003;363;19;645;670;695;376;2933;184;0;0;28/06/2009;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.17348378;66;0;LANDSAT_5;0;74.74205;35.22908;13;1;
1_LT05_225072_20090714_00000000000000000003;394;18;628;656;740;372;2933;182;12;0;14/07/2009;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.161891117;67;0;LANDSAT_5;0;55.184841;39.80764;9;1;
1_LT05_225072_20090730_00000000000000000003;372;17;630;614;691;415;2938;217;0;0;30/07/2009;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.270758123;68;0;LANDSAT_5;0;47.584255;42.930382;9;32;
1_LT05_225072_20090815_00000000000000000003;419;10;699;668;632;442;2968;243;5;0;15/08/2009;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.124628395;68;0;LANDSAT_5;0;42.096363;46.200611;9;16.5;
1_LT05_225072_20090916_00000000000000000003;457;15;745;797;843;432;3007;282;0;0;16/09/2009;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.160390516;68;0;LANDSAT_5;0;37.59045;52.374504;8;32;
1_LT05_225072_20091018_00000000000000000003;454;14;727;802;1104;484;2960;255;22;0;18/10/2009;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.049680055;67;0;LANDSAT_5;0;39.154728;52.019363;8;0.5;
1_LT05_225072_20091103_00000000000000000003;347;2;414;350;625;400;2929;282;27;68;03/11/2009;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.219825073;66;0;LANDSAT_5;0;92.442528;33.662632;71;1;
1_LT05_225072_20100223_00000000000000000003;390;19;653;748;1020;387;2951;164;2;0;23/02/2010;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.26433121;68;0;LANDSAT_5;0;83.547615;34.926762;9;32;
1_LT05_225072_20100428_00000000000000000003;397;21;701;745;883;376;2951;154;16;0;28/04/2010;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.181674566;66;0;LANDSAT_5;0;63.733624;38.544334;13;0;
1_LT05_225072_20100514_00000000000000000003;307;21;626;648;757;350;2924;155;0;0;14/05/2010;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.262626263;66;0;LANDSAT_5;0;54.859585;41.254513;9;1;
1_LT05_225072_20100530_00000000000000000003;480;18;738;744;908;526;2911;271;39;0;30/05/2010;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.175379427;68;0;LANDSAT_5;0;47.733063;44.398621;9;1;
1_LT05_225072_20100615_00000000000000000003;372;20;676;652;668;329;2942;177;0;0;15/06/2010;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.189831124;67;0;LANDSAT_5;0;104.395035;30.916424;15;1;
1_LT05_225072_20110125_00000000000000000003;378;20;734;864;1264;494;2964;226;17;0;25/01/2011;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.196093163;66;0;LANDSAT_5;0;91.43409;35.155876;9;1;
1_LT05_225072_20110415_00000000000000000003;356;22;740;838;1005;386;2942;147;11;0;15/04/2011;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.2512;68;0;LANDSAT_5;0;82.486366;36.259098;9;32;
1_LT05_225072_20110517_00000000000000000003;367;20;694;665;880;426;2915;161;0;0;17/05/2011;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.097911227;68;0;LANDSAT_5;0;72.603065;37.670029;34;0;
1_LT05_225072_20110720_00000000000000000003;369;17;596;651;622;398;2964;128;1;0;20/07/2011;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.126790451;66;0;LANDSAT_5;0;47.150772;45.272167;16;8;
1_LT05_225072_20110906_00000000000000000003;550;14;726;775;755;530;2998;330;0;0;06/09/2011;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.141908413;67;0;LANDSAT_5;0;39.19659;53.206501;9;16;
1_LT05_225072_20110922_00000000000000000003;493;11;696;716;753;553;3011;314;5;0;22/09/2011;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.113074674;68;0;LANDSAT_5;0;41.068932;52.322853;9;32;
1_LT05_225072_20111024_00000000000000000003;363;14;641;745;855;411;2986;254;1;0;24/10/2011;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.128232975;67;0;LANDSAT_5;0;43.941792;50.015415;9;16.5;
1_LT05_225072_20111109_00000000000000000003;381;15;625;704;835;403;2960;183;50;0;09/11/2011;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.034482759;66;0;LANDSAT_5;0;66.190353;32.559662;28;1;
1_LT05_225073_19840420_00000000000000000003;328;20;654;759;1031;398;2951;164;2;0;20/04/1984;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.036750484;66;0;LANDSAT_5;0;75.925224;28.981831;27;0;
1_LT05_225073_19840420_00000000000000000005;470;6;787;989;922;511.5;2951;300.5;2;0;20/04/1984;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.025101215;66;0;LANDSAT_5;0;96.40963;26.890858;56;0;
1_LT05_225073_19840420_00000000000000000004;430;63;830;1179;807;180;2947;120;2;0;20/04/1984;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.248986212;66;0;LANDSAT_5;0;80.176857;35.342274;9;1;
1_LT05_225073_19840725_00000000000000000003;402;15;606;596;639;376;2920;184;4;0;25/07/1984;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.183193277;68;0;LANDSAT_5;0;51.851833;42.034809;9;1;
1_LT05_225073_19840725_00000000000000000005;598;3;963;1041;1007;733;2942;488;4;0;25/07/1984;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.126777984;68;0;LANDSAT_5;0;38.569683;50.91053;27;1;
1_LT05_225073_19840725_00000000000000000004;526;53;812;910;542;237;2915;134;4;0;25/07/1984;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.132819195;68;0;LANDSAT_5;0;38.033207;52.523232;9;1;
1_LT05_225073_19840810_00000000000000000003;578;16;801;733;894;589;2973;316;6;0;10/08/1984;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.142041254;66;0;LANDSAT_5;0;67.721626;31.838535;13;1;
1_LT05_225073_19840810_00000000000000000005;641;1;816;871;1102;797;2986;416;6;0;10/08/1984;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.230333097;68;0;LANDSAT_5;0;96.166893;33.330128;9;1;
1_LT05_225073_19840810_00000000000000000004;697;53;953;993;750;322;2955;221;6;0;10/08/1984;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.15497553;66;0;LANDSAT_5;0;78.5886;35.79493;212;1;
1_LT05_225073_19840826_00000000000000000003;416;4;765;927;1056;645;2860;409;16;0;26/08/1984;7;Garimpagem;66855000;-18.71519047;-54.56449904;-0.161442006;66;0;LANDSAT_5;0;58.957375;39.858467;29;1;
1_LT05_225073_19840826_00000000000000000005;418;9;771;1044;889;500;2874;327;16;0;26/08/1984;7;Garimpagem;66855000;-18.71519047;-54.56449904;-0.18487395;68;0;LANDSAT_5;0;50.83696;42.778538;9;32;
1_LT05_225073_19840826_00000000000000000004;479;71;897;1266;976;141;2888;114;16;0;26/08/1984;7;Garimpagem;66855000;-18.71519047;-54.56449904;-0.14849921;66;0;LANDSAT_5;0;44.680904;45.971519;75;1;
1_LT05_225073_19841013_00000000000000000003;518;18;793;876;1299;551;2981;264;1;0;13/10/1984;7;Garimpagem;66855000;-18.71519047;-54.56449904;-0.185992218;68;0;LANDSAT_5;0;40.657578;49.013229;11;32;
1_LT05_225073_19841013_00000000000000000005;575;2;804.5;822;1226;641;2986;425;1;0;13/10/1984;7;Garimpagem;66855000;-18.71519047;-54.56449904;-0.087461774;68;0;LANDSAT_5;0;41.890732;51.63765;9;32;
1_LT05_225073_19841013_00000000000000000004;611;62;873;1007;892;301;2973;194;1;0;13/10/1984;7;Garimpagem;66855000;-18.71519047;-54.56449904;-0.14452208;68;0;LANDSAT_5;0;79.934082;28.584522;8;32;
1_LT05_225073_19841216_00000000000000000004;669;29;1005;1274;1437;171;2929;84;44;94;16/12/1984;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.220314735;66;0;LANDSAT_7;0;42.355095;50.039326;9;1;
1_LT05_225073_19850218_00000000000000000004;628;70;998;1248;1246;490;2888;286;30;0;18/02/1985;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.237209213;66;0;LANDSAT_7;0;45.923958;46.7323;66;1;
1_LT05_225073_19850322_00000000000000000003;427;20;699;793;1195;520;2888;224;71;0;22/03/1985;7;Garimpagem;66855000;-18.71519047;-54.56449904;-0.247737281;66;0;LANDSAT_7;0;56.129314;37.605904;105;1;
1_LT05_225073_19850322_00000000000000000004;771;4;1095;1335;1462;663;2846;427;71;117;22/03/1985;7;Garimpagem;66855000;-18.71519047;-54.56449904;-0.207860922;66;0;LANDSAT_7;0;83.984581;26.706692;31;1;
1_LT05_225073_19850813_00000000000000000003;368;12;714;693;671;438;2938;257;0;0;13/08/1985;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.174150497;66;0;LANDSAT_7;0;104.545448;28.897964;52;1;
1_LT05_225073_19850813_00000000000000000005;435.5;2;742;779.5;794;505.5;2929;420;0;0;13/08/1985;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.153958944;66;0;LANDSAT_7;0;103.331573;30.673355;31;1;
1_LT05_225073_19850813_00000000000000000004;436;61;811;899;395;152;2911;121;0;0;13/08/1985;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.251245552;66;0;LANDSAT_7;0;98.67347;32.18536;39;1;
1_LT05_225073_19850829_00000000000000000003;1371;8;1476;1425;1682;723;2964;374;4;99;29/08/1985;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.344023324;66;0;LANDSAT_7;0;82.147118;34.635422;9;1;
1_LT05_225073_19850829_00000000000000000004;1312;12;1570;1410;1592;587;2938;325;4;151;29/08/1985;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.28748068;66;0;LANDSAT_7;0;62.047028;38.31435;11;1;
1_LT05_225073_19850914_00000000000000000003;1656;11;1694;1572;1767;744;2986;383;2;0;14/09/1985;7;Garimpagem;66855000;-18.71519047;-54.56449904;-0.164370983;66;0;LANDSAT_7;0;53.227242;41.084003;9;1;
1_LT05_225073_19851016_00000000000000000003;477;14;738;762;899;506;2998;267;0;0;16/10/1985;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.134004648;66;0;LANDSAT_7;0;46.246143;44.263809;9;1;
1_LT05_225073_19851016_00000000000000000005;624;4;828;1017;1236.5;499;2994;411;0;0;16/10/1985;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.129118433;68;0;LANDSAT_7;0;41.408489;47.474243;9;1;
1_LT05_225073_19851016_00000000000000000004;578;63;855;1016;759;210;2968;162;0;0;16/10/1985;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.217985219;68;0;LANDSAT_7;0;37.760754;52.106487;8;16;
1_LT05_225073_19851203_00000000000000000005;625;5;1043;1340;1947;675;2998;358;12;0;03/12/1985;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.124665895;68;0;LANDSAT_7;0;38.429634;52.75906;9;16.5;
1_LT05_225073_19851203_00000000000000000004;693;65;1079;1375;1366;383;2968;220;12;0;03/12/1985;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.218951902;68;0;LANDSAT_7;0;43.254562;49.806892;9;40;
1_LT05_225073_19860221_00000000000000000005;499;17;903;1136;1380;577;2929;290;53;0;21/02/1986;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.077400279;68;0;LANDSAT_7;0;47.040276;46.355309;9;16.5;
1_LT05_225073_19860325_00000000000000000005;475;14;884;1299;1473;561;2929;311;24;0;25/03/1986;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.168671013;66;0;LANDSAT_7;0;65.609322;32.67485;39.5;1;
1_LT05_225073_19860410_00000000000000000003;478;16;792;888;1256;437;2947;197;18;0;10/04/1986;9;Garimpagem;66855000;-18.71519047;-54.56449904;-0.169993118;66;0;LANDSAT_7;0;75.332664;29.096054;128;1;
