system:index,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,cloud_cover,cloud_qa_count,date,img_qual,lat,lon,nd_median,pixel_qa_median,radsat_qa_median,sensor,snow_ice_qa_count,solar_az,solar_zen,sr_atmos_opacity_median,sr_cloud_qa_median,.geo
2_LE07_225073_20081023_00000000000000000003,395.0,15,609.0,674.0,951.0,321.0,2960.0,158.0,19.0,0,2008-10-23,9.0,-18.165530462538353,-54.471370712056775,-0.2671232876712329,66.0,0.0,LANDSAT_7,0,79.801308,28.563366,23.0,1.0,
2_LE07_225073_20081023_00000000000000000005,557.0,5,877.0,1174.0,1275.0,625.0,2975.0,409.0,19.0,0,2008-10-23,9.0,-18.71519047209347,-54.564499037557994,-0.13380736910148675,66.0,0.0,LANDSAT_7,0,79.801308,28.563366,11.0,1.0,
2_LE07_225073_20081023_00000000000000000004,494.0,64,799.0,1076.0,842.0,188.0,2955.0,111.0,19.0,0,2008-10-23,9.0,-18.50815886928303,-54.76266594747418,-0.6190476190476191,68.0,0.0,LANDSAT_7,0,79.801308,28.563366,48.0,32.0,
2_LE07_225073_20081124_00000000000000000003,379.0,14,708.0,794.0,1018.0,352.0,2990.0,152.0,1.0,0,2008-11-24,9.0,-18.165530462538353,-54.471370712056775,-0.3463324048282266,66.0,0.0,LANDSAT_7,0,98.98008,27.578224,22.0,1.0,
2_LE07_225073_20081124_00000000000000000005,441.0,3,692.0,779.0,1432.0,668.0,3005.0,393.0,1.0,0,2008-11-24,9.0,-18.71519047209347,-54.564499037557994,-0.01764705882352941,66.0,0.0,LANDSAT_7,0,98.98008,27.578224,9.0,1.0,
2_LE07_225073_20081124_00000000000000000004,418.0,65,722.0,950.0,602.0,163.0,2985.0,108.0,1.0,0,2008-11-24,9.0,-18.50815886928303,-54.76266594747418,-0.6456521739130435,68.0,0.0,LANDSAT_7,0,98.98008,27.578224,29.0,32.0,
2_LE07_225073_20081210_00000000000000000003,449.0,18,737.0,794.0,1146.0,483.0,2965.0,221.0,7.0,0,2008-12-10,9.0,-18.165530462538353,-54.471370712056775,-0.2313546423135464,66.0,0.0,LANDSAT_7,0,103.747498,28.999706,94.0,1.0,
2_LE07_225073_20081210_00000000000000000004,555.0,63,832.0,959.0,754.0,399.0,2955.0,267.0,7.0,0,2008-12-10,9.0,-18.50815886928303,-54.76266594747418,-0.3696682464454976,68.0,0.0,LANDSAT_7,0,103.747498,28.999706,68.0,32.0,
2_LE07_225073_20090111_00000000000000000003,340.0,19,611.0,707.0,1112.0,348.0,2955.0,113.0,5.0,0,2009-01-11,9.0,-18.165530462538353,-54.471370712056775,-0.23008849557522124,66.0,0.0,LANDSAT_7,0,101.157379,32.256939,18.0,0.0,
2_LE07_225073_20090111_00000000000000000005,566.0,1,861.0,1049.0,1401.0,811.0,2939.0,460.0,5.0,0,2009-01-11,9.0,-18.71519047209347,-54.564499037557994,-0.029904306220095694,66.0,0.0,LANDSAT_7,0,101.157379,32.256939,14.0,1.0,
2_LE07_225073_20090111_00000000000000000004,414.0,61,698.0,870.0,528.0,126.0,2950.0,90.0,5.0,0,2009-01-11,9.0,-18.50815886928303,-54.76266594747418,-0.6869565217391305,68.0,0.0,LANDSAT_7,0,101.157379,32.256939,30.0,32.0,
2_LE07_225073_20090127_00000000000000000003,560.0,7,696.0,728.0,1261.0,602.0,2875.0,405.0,69.0,0,2009-01-27,9.0,-18.165530462538353,-54.471370712056775,-0.0724191063174114,66.0,0.0,LANDSAT_7,0,95.056564,33.572548,163.0,1.0,
2_LE07_225073_20090127_00000000000000000004,796.0,37,1108.0,1430.0,1575.0,627.0,2908.0,431.0,69.0,0,2009-01-27,9.0,-18.50815886928303,-54.76266594747418,-0.27723342939481266,66.0,0.0,LANDSAT_7,0,95.056564,33.572548,147.0,1.0,
2_LE07_225073_20090228_00000000000000000003,360.0,14,610.0,743.0,1229.0,441.0,2934.0,146.0,5.0,0,2009-02-28,9.0,-18.165530462538353,-54.471370712056775,-0.1784452296819788,66.0,0.0,LANDSAT_7,0,77.013802,36.020966,10.0,0.0,
2_LE07_225073_20090228_00000000000000000005,392.0,14,686.0,883.0,1194.0,466.0,2934.0,221.0,5.0,0,2009-02-28,9.0,-18.71519047209347,-54.564499037557994,-0.1909722222222222,66.0,0.0,LANDSAT_7,0,77.013802,36.020966,10.0,1.0,
2_LE07_225073_20090228_00000000000000000004,555.0,1,962.0,1283.0,1670.0,631.0,2897.0,396.0,5.0,126,2009-02-28,9.0,-18.50815886928303,-54.76266594747418,-0.20778405524168236,96.0,0.0,LANDSAT_7,0,77.013802,36.020966,78.0,1.0,
2_LE07_225073_20090316_00000000000000000003,350.0,14,594.0,748.0,1318.0,258.0,2965.0,122.0,13.0,0,2009-03-16,9.0,-18.165530462538353,-54.471370712056775,-0.3493064312736444,66.0,0.0,LANDSAT_7,0,66.922325,37.79845,15.0,0.0,
2_LE07_225073_20090316_00000000000000000005,475.0,11,774.0,939.0,1566.0,641.0,2939.0,322.0,13.0,0,2009-03-16,9.0,-18.71519047209347,-54.564499037557994,-0.098256735340729,66.0,0.0,LANDSAT_7,0,66.922325,37.79845,86.0,1.0,
2_LE07_225073_20090316_00000000000000000004,523.0,65,862.0,1197.0,1128.0,304.0,2945.0,171.0,13.0,0,2009-03-16,9.0,-18.50815886928303,-54.76266594747418,-0.4877843302443134,68.0,0.0,LANDSAT_7,0,66.922325,37.79845,65.0,32.0,
2_LE07_225073_20090401_00000000000000000003,566.0,13,976.0,1212.0,1961.0,723.0,2864.0,393.0,6.0,0,2009-04-01,9.0,-18.165530462538353,-54.471370712056775,-0.09587628865979382,66.0,0.0,LANDSAT_7,0,57.513096,40.225273,154.0,1.0,
2_LE07_225073_20090401_00000000000000000005,560.0,11,834.0,1071.0,1655.0,701.0,2897.0,342.0,6.0,0,2009-04-01,9.0,-18.71519047209347,-54.564499037557994,-0.07336417713152676,66.0,0.0,LANDSAT_7,0,57.513096,40.225273,50.0,1.0,
2_LE07_225073_20090401_00000000000000000004,615.0,64,943.0,1278.0,1497.0,547.0,2881.0,342.0,6.0,0,2009-04-01,9.0,-18.50815886928303,-54.76266594747418,-0.2859007832898172,66.0,0.0,LANDSAT_7,0,57.513096,40.225273,138.0,1.0,
2_LE07_225073_20090417_00000000000000000003,362.0,17,637.0,798.0,976.0,258.0,2965.0,80.0,0.0,0,2009-04-17,9.0,-18.165530462538353,-54.471370712056775,-0.38735177865612647,66.0,0.0,LANDSAT_7,0,49.638767,43.188831,9.0,0.0,
2_LE07_225073_20090417_00000000000000000005,423.0,7,750.0,1000.0,1112.0,496.0,2975.0,190.0,0.0,0,2009-04-17,9.0,-18.71519047209347,-54.564499037557994,-0.17831893165750196,66.0,0.0,LANDSAT_7,0,49.638767,43.188831,9.0,1.0,
2_LE07_225073_20090417_00000000000000000004,422.0,64,750.0,1020.0,639.0,128.0,2970.0,81.0,0.0,0,2009-04-17,9.0,-18.50815886928303,-54.76266594747418,-0.6930455635491607,68.0,0.0,LANDSAT_7,0,49.638767,43.188831,9.0,32.0,
2_LE07_225073_20090503_00000000000000000003,412.0,13,602.0,691.0,958.0,331.0,2934.0,114.0,20.0,0,2009-05-03,9.0,-18.165530462538353,-54.471370712056775,-0.2528216704288939,66.0,0.0,LANDSAT_7,0,43.786366,46.378571,28.0,1.0,
2_LE07_225073_20090503_00000000000000000005,506.0,3,657.0,741.0,1291.0,560.0,2945.0,264.0,20.0,0,2009-05-03,9.0,-18.71519047209347,-54.564499037557994,-0.07970419063270337,66.0,0.0,LANDSAT_7,0,43.786366,46.378571,23.0,1.0,
2_LE07_225073_20090503_00000000000000000004,481.0,60,762.0,905.0,588.0,190.0,2929.0,114.0,20.0,0,2009-05-03,9.0,-18.50815886928303,-54.76266594747418,-0.5931108719052745,68.0,0.0,LANDSAT_7,0,43.786366,46.378571,63.0,32.0,
2_LE07_225073_20090519_00000000000000000003,304.0,18,516.0,616.0,822.0,324.0,2950.0,124.0,0.0,0,2009-05-19,9.0,-18.165530462538353,-54.471370712056775,-0.26736441484300666,66.0,0.0,LANDSAT_7,0,40.060028,49.347824,9.0,0.0,
2_LE07_225073_20090519_00000000000000000005,402.0,8,724.0,927.5,1090.0,523.5,2955.0,299.0,0.0,0,2009-05-19,9.0,-18.71519047209347,-54.564499037557994,-0.12989884549461006,66.0,0.0,LANDSAT_7,0,40.060028,49.347824,9.0,1.0,
2_LE07_225073_20090519_00000000000000000004,376.0,60,673.0,915.0,502.0,116.0,2945.0,93.0,0.0,0,2009-05-19,9.0,-18.50815886928303,-54.76266594747418,-0.6860622462787551,68.0,0.0,LANDSAT_7,0,40.060028,49.347824,9.0,32.0,
2_LE07_225073_20090604_00000000000000000003,305.0,18,506.0,536.0,798.0,305.0,2902.0,126.0,0.0,0,2009-06-04,9.0,-18.165530462538353,-54.471370712056775,-0.23285024154589373,66.0,0.0,LANDSAT_7,0,38.319275,51.636093,9.0,0.0,
2_LE07_225073_20090604_00000000000000000005,554.0,1,884.0,1041.0,1107.0,588.0,2913.0,416.0,0.0,0,2009-06-04,9.0,-18.71519047209347,-54.564499037557994,-0.20108695652173914,66.0,0.0,LANDSAT_7,0,38.319275,51.636093,9.0,1.0,
2_LE07_225073_20090604_00000000000000000004,383.0,59,670.0,826.0,454.0,120.0,2908.0,95.0,0.0,0,2009-06-04,9.0,-18.50815886928303,-54.76266594747418,-0.6962025316455697,68.0,0.0,LANDSAT_7,0,38.319275,51.636093,9.0,32.0,
2_LE07_225073_20090620_00000000000000000003,307.0,15,613.0,803.0,896.0,319.0,2929.0,133.0,0.0,0,2009-06-20,9.0,-18.165530462538353,-54.471370712056775,-0.25196850393700787,68.0,0.0,LANDSAT_7,0,38.279243,52.843391,9.0,0.0,
2_LE07_225073_20090620_00000000000000000005,377.5,6,717.5,1022.5,959.5,516.5,2945.0,338.0,0.0,0,2009-06-20,9.0,-18.71519047209347,-54.564499037557994,-0.1523556960716238,68.0,0.0,LANDSAT_7,0,38.279243,52.843391,9.0,16.5,
2_LE07_225073_20090620_00000000000000000004,364.0,61,675.0,934.0,533.0,126.0,2939.0,66.0,0.0,0,2009-06-20,9.0,-18.50815886928303,-54.76266594747418,-0.6853932584269663,68.0,0.0,LANDSAT_7,0,38.279243,52.843391,9.0,32.0,
2_LE07_225073_20090706_00000000000000000003,345.5,12,537.0,549.5,744.0,335.0,2939.0,167.0,0.0,0,2009-07-06,9.0,-18.165530462538353,-54.471370712056775,-0.2487400606033951,66.0,0.0,LANDSAT_7,0,39.632126,52.709095,9.0,0.0,
2_LE07_225073_20090706_00000000000000000005,491.0,1,875.0,1037.0,1074.0,583.0,2950.0,307.0,0.0,0,2009-07-06,9.0,-18.71519047209347,-54.564499037557994,-0.20027434842249658,68.0,0.0,LANDSAT_7,0,39.632126,52.709095,9.0,1.0,
2_LE07_225073_20090706_00000000000000000004,438.0,59,709.0,790.0,431.0,159.0,2934.0,101.0,0.0,0,2009-07-06,9.0,-18.50815886928303,-54.76266594747418,-0.6088560885608856,68.0,0.0,LANDSAT_7,0,39.632126,52.709095,9.0,32.0,
2_LE07_225073_20090722_00000000000000000003,328.0,17,534.0,491.0,627.0,343.0,2934.0,199.0,37.0,0,2009-07-22,9.0,-18.165530462538353,-54.471370712056775,-0.19483568075117372,66.0,0.0,LANDSAT_7,0,42.085239,51.133442,12.0,0.0,
2_LE07_225073_20090722_00000000000000000005,599.0,1,835.0,927.0,1054.0,728.0,2950.0,369.0,37.0,0,2009-07-22,9.0,-18.71519047209347,-54.564499037557994,-0.06845809341010876,68.0,0.0,LANDSAT_7,0,42.085239,51.133442,9.0,1.0,
2_LE07_225073_20090722_00000000000000000004,430.0,56,702.0,808.0,422.0,155.0,2939.0,133.0,37.0,0,2009-07-22,9.0,-18.50815886928303,-54.76266594747418,-0.6260554885404102,68.0,0.0,LANDSAT_7,0,42.085239,51.133442,9.0,32.0,
2_LE07_225073_20090807_00000000000000000003,339.0,13,555.0,604.0,668.0,376.0,2970.0,151.0,0.0,0,2009-08-07,9.0,-18.165530462538353,-54.471370712056775,-0.14642451759364358,66.0,0.0,LANDSAT_7,0,45.443935,48.195366,9.0,4.0,
2_LE07_225073_20090807_00000000000000000005,435.0,1,683.0,720.0,1155.0,644.0,2980.0,460.0,0.0,0,2009-08-07,9.0,-18.71519047209347,-54.564499037557994,-0.0293896006028636,66.0,0.0,LANDSAT_7,0,45.443935,48.195366,9.0,1.0,
2_LE07_225073_20090807_00000000000000000004,389.0,57,683.0,764.0,432.0,173.0,2960.0,121.0,0.0,0,2009-08-07,9.0,-18.50815886928303,-54.76266594747418,-0.5836341756919374,68.0,0.0,LANDSAT_7,0,45.443935,48.195366,9.0,32.0,
2_LE07_225073_20090908_00000000000000000003,672.0,18,784.0,869.0,1103.0,464.0,2965.0,258.0,23.0,0,2009-09-08,9.0,-18.165530462538353,-54.471370712056775,-0.2564102564102564,66.0,0.0,LANDSAT_7,0,55.076248,39.482208,251.0,1.0,
2_LE07_225073_20090908_00000000000000000004,790.0,59,978.0,1133.0,922.0,304.0,2950.0,173.0,23.0,27,2009-09-08,9.0,-18.50815886928303,-54.76266594747418,-0.5295794725588026,96.0,0.0,LANDSAT_7,0,55.076248,39.482208,325.0,32.0,
2_LE07_225073_20091010_00000000000000000003,378.0,15,639.0,780.0,1031.0,370.0,2975.0,181.0,0.0,0,2009-10-10,9.0,-18.165530462538353,-54.471370712056775,-0.26522961574507964,66.0,0.0,LANDSAT_7,0,70.809586,30.598808,16.0,1.0,
2_LE07_225073_20091010_00000000000000000005,495.0,1,769.0,865.0,1322.0,592.0,2985.0,296.0,0.0,0,2009-10-10,9.0,-18.71519047209347,-54.564499037557994,-0.13005143277002204,66.0,0.0,LANDSAT_7,0,70.809586,30.598808,8.0,1.0,
2_LE07_225073_20091010_00000000000000000004,443.0,62,695.0,866.0,564.0,194.0,2965.0,113.0,0.0,0,2009-10-10,9.0,-18.50815886928303,-54.76266594747418,-0.5726872246696035,68.0,0.0,LANDSAT_7,0,70.809586,30.598808,17.0,32.0,
2_LE07_225073_20100130_00000000000000000005,593.0,7,850.0,1112.0,1495.0,648.0,2870.0,382.0,65.0,0,2010-01-30,9.0,-18.71519047209347,-54.564499037557994,-0.12432432432432433,66.0,0.0,LANDSAT_7,0,93.656364,33.370178,150.0,1.0,
2_LE07_225073_20100130_00000000000000000004,713.0,58,1058.0,1409.0,1790.0,599.0,2847.0,407.0,65.0,0,2010-01-30,9.0,-18.50815886928303,-54.76266594747418,-0.2686202686202686,66.0,0.0,LANDSAT_7,0,93.656364,33.370178,294.0,1.0,
2_LE07_225073_20100303_00000000000000000005,570.0,4,966.0,1436.0,1463.0,299.0,2960.0,145.0,29.0,14,2010-03-03,9.0,-18.71519047209347,-54.564499037557994,-0.5414110429447853,66.0,0.0,LANDSAT_7,0,74.9851,35.884449,34.0,1.0,
2_LE07_225073_20100303_00000000000000000004,518.0,67,877.0,1316.0,1152.0,151.0,2955.0,93.0,29.0,0,2010-03-03,9.0,-18.50815886928303,-54.76266594747418,-0.7117060415353262,68.0,0.0,LANDSAT_7,0,74.9851,35.884449,107.0,32.0,
2_LE07_225073_20100319_00000000000000000003,355.0,19,627.0,801.0,1103.0,307.0,2945.0,124.0,1.0,0,2010-03-19,9.0,-18.165530462538353,-54.471370712056775,-0.378021978021978,66.0,0.0,LANDSAT_7,0,64.855339,37.791866,36.0,0.0,
2_LE07_225073_20100319_00000000000000000005,386.0,1,715.0,898.0,1705.0,697.0,2960.0,329.0,1.0,0,2010-03-19,9.0,-18.71519047209347,-54.564499037557994,-0.012747875354107648,66.0,0.0,LANDSAT_7,0,64.855339,37.791866,10.0,1.0,
2_LE07_225073_20100319_00000000000000000004,414.0,64,733.0,1094.0,827.0,140.0,2950.0,74.0,1.0,0,2010-03-19,9.0,-18.50815886928303,-54.76266594747418,-0.6792668957617412,68.0,0.0,LANDSAT_7,0,64.855339,37.791866,25.0,32.0,
2_LE07_225073_20100404_00000000000000000003,324.0,16,555.0,675.0,1163.0,266.0,2939.0,128.0,28.0,52,2010-04-04,9.0,-18.165530462538353,-54.471370712056775,-0.1641025641025641,66.0,0.0,LANDSAT_7,0,55.598671,40.342621,122.0,4.0,
2_LE07_225073_20100404_00000000000000000005,480.0,15,720.0,948.0,1339.0,402.0,2950.0,187.0,28.0,0,2010-04-04,9.0,-18.71519047209347,-54.564499037557994,-0.25555555555555554,66.0,0.0,LANDSAT_7,0,55.598671,40.342621,21.0,1.0,
2_LE07_225073_20100420_00000000000000000005,471.0,7,785.0,973.0,1096.0,558.0,2970.0,336.0,7.0,0,2010-04-20,9.0,-18.71519047209347,-54.564499037557994,-0.1301976823449216,68.0,0.0,LANDSAT_7,0,48.028351,43.408882,11.0,1.0,
2_LE07_225073_20100420_00000000000000000004,674.0,4,976.0,1141.0,1207.5,678.5,2856.0,464.5,7.0,69,2010-04-20,9.0,-18.50815886928303,-54.76266594747418,-0.17989118759836736,96.0,0.0,LANDSAT_7,0,48.028351,43.408882,48.0,8.0,
2_LE07_225073_20100506_00000000000000000003,344.0,20,567.0,596.0,982.0,280.0,2939.0,118.0,0.0,0,2010-05-06,9.0,-18.165530462538353,-54.471370712056775,-0.29912390488110135,66.0,0.0,LANDSAT_7,0,42.537346,46.619141,9.0,0.0,
2_LE07_225073_20100506_00000000000000000005,413.0,8,749.0,963.0,966.5,568.0,2945.0,361.5,0.0,0,2010-05-06,9.0,-18.71519047209347,-54.564499037557994,-0.12863935449786273,68.0,0.0,LANDSAT_7,0,42.537346,46.619141,9.0,1.0,
2_LE07_225073_20100506_00000000000000000004,411.0,60,688.0,856.0,563.0,167.0,2939.0,89.0,0.0,0,2010-05-06,9.0,-18.50815886928303,-54.76266594747418,-0.6207366984993179,68.0,0.0,LANDSAT_7,0,42.537346,46.619141,12.0,32.0,
2_LE07_225073_20100522_00000000000000000003,334.0,19,567.0,660.0,821.0,263.0,2913.0,121.0,8.0,0,2010-05-22,9.0,-18.165530462538353,-54.471370712056775,-0.3468149646107179,66.0,0.0,LANDSAT_7,0,39.176937,49.520828,9.0,0.0,
2_LE07_225073_20100522_00000000000000000005,397.0,6,711.0,848.5,1024.0,400.5,2921.0,216.0,8.0,0,2010-05-22,9.0,-18.71519047209347,-54.564499037557994,-0.2957230426302591,67.0,0.0,LANDSAT_7,0,39.176937,49.520828,9.0,16.5,
2_LE07_225073_20100522_00000000000000000004,408.0,61,698.0,916.0,536.0,176.0,2913.0,122.0,8.0,0,2010-05-22,9.0,-18.50815886928303,-54.76266594747418,-0.6084538375973304,68.0,0.0,LANDSAT_7,0,39.176937,49.520828,9.0,32.0,
2_LE07_225073_20100623_00000000000000000003,376.0,11,610.0,630.0,907.0,514.0,2913.0,305.0,15.0,0,2010-06-23,9.0,-18.165530462538353,-54.471370712056775,-0.0703953712632594,66.0,0.0,LANDSAT_7,0,37.992458,52.638874,16.0,0.0,
2_LE07_225073_20100709_00000000000000000003,347.5,10,550.0,601.0,710.0,365.0,2942.0,167.0,3.0,0,2010-07-09,9.0,-18.165530462538353,-54.471370712056775,-0.23307189340491474,67.0,0.0,LANDSAT_7,0,39.546333,52.236839,9.0,0.0,
2_LE07_225073_20100709_00000000000000000005,453.0,3,694.0,803.0,998.0,611.0,2950.0,338.0,3.0,0,2010-07-09,9.0,-18.71519047209347,-54.564499037557994,-0.09033778476040849,66.0,0.0,LANDSAT_7,0,39.546333,52.236839,9.0,1.0,
2_LE07_225073_20100709_00000000000000000004,428.0,57,693.0,778.0,437.0,190.0,2934.0,134.0,3.0,0,2010-07-09,9.0,-18.50815886928303,-54.76266594747418,-0.5696489241223103,68.0,0.0,LANDSAT_7,0,39.546333,52.236839,9.0,32.0,
2_LE07_225073_20100725_00000000000000000003,309.0,17,541.0,591.0,764.0,331.0,2965.0,187.0,0.0,0,2010-07-25,9.0,-18.165530462538353,-54.471370712056775,-0.1319796954314721,66.0,0.0,LANDSAT_7,0,42.152153,50.398277,9.0,8.0,
2_LE07_225073_20100725_00000000000000000004,432.0,58,703.0,783.0,442.0,180.0,2945.0,125.0,0.0,0,2010-07-25,9.0,-18.50815886928303,-54.76266594747418,-0.5799299883313885,68.0,0.0,LANDSAT_7,0,42.152153,50.398277,9.0,32.0,
2_LE07_225073_20100810_00000000000000000003,407.0,13,631.0,608.0,697.0,367.0,2965.0,177.0,0.0,0,2010-08-10,9.0,-18.165530462538353,-54.471370712056775,-0.24571428571428572,68.0,0.0,LANDSAT_7,0,45.64085,47.223675,9.0,8.0,
2_LE07_225073_20100810_00000000000000000004,478.0,59,732.0,809.0,515.0,226.0,2945.0,147.0,0.0,0,2010-08-10,9.0,-18.50815886928303,-54.76266594747418,-0.5160599571734475,68.0,0.0,LANDSAT_7,0,45.64085,47.223675,9.0,40.0,
2_LE07_225073_20100826_00000000000000000003,418.0,12,652.0,672.0,680.0,444.0,2985.0,244.0,0.0,0,2010-08-26,9.0,-18.165530462538353,-54.471370712056775,-0.1897810218978102,68.0,0.0,LANDSAT_7,0,50.043522,43.013325,9.0,8.0,
2_LE07_225073_20100826_00000000000000000004,480.0,60,745.0,816.0,512.0,234.0,2955.0,136.0,0.0,0,2010-08-26,9.0,-18.50815886928303,-54.76266594747418,-0.5324675324675324,68.0,0.0,LANDSAT_7,0,50.043522,43.013325,9.0,40.0,
2_LE07_225073_20100911_00000000000000000003,490.0,12,680.0,737.0,950.0,534.0,3020.0,303.0,0.0,0,2010-09-11,9.0,-18.165530462538353,-54.471370712056775,-0.1282051282051282,66.0,0.0,LANDSAT_7,0,55.626076,38.237339,9.0,2.0,
2_LE07_225073_20100911_00000000000000000004,583.0,59,785.0,869.0,594.0,315.0,2975.0,202.0,0.0,0,2010-09-11,9.0,-18.50815886928303,-54.76266594747418,-0.42727272727272725,68.0,0.0,LANDSAT_7,0,55.626076,38.237339,9.0,40.0,
2_LE07_225073_20101013_00000000000000000003,565.0,10,716.0,789.0,945.0,494.0,2995.0,247.0,0.0,0,2010-10-13,9.0,-18.165530462538353,-54.471370712056775,-0.1834710743801653,66.0,0.0,LANDSAT_7,0,72.041191,29.478405,84.0,8.0,
2_LE07_225073_20101013_00000000000000000004,573.0,61,786.0,905.0,653.0,251.0,2965.0,155.0,0.0,0,2010-10-13,9.0,-18.50815886928303,-54.76266594747418,-0.5068762278978389,68.0,0.0,LANDSAT_7,0,72.041191,29.478405,102.0,40.0,
2_LE07_225073_20101029_00000000000000000005,657.0,2,875.0,999.5,1497.5,783.0,2980.0,446.0,4.0,0,2010-10-29,9.0,-18.71519047209347,-54.564499037557994,-0.056119257930900834,66.0,0.0,LANDSAT_7,0,82.860641,26.914936,98.0,1.0,
2_LE07_225073_20101029_00000000000000000004,588.0,61,824.0,975.0,734.0,303.0,2960.0,195.0,4.0,0,2010-10-29,9.0,-18.50815886928303,-54.76266594747418,-0.4601328903654485,68.0,0.0,LANDSAT_7,0,82.860641,26.914936,167.0,40.0,
2_LE07_225073_20101114_00000000000000000005,583.0,5,840.0,919.0,1648.0,750.0,2950.0,394.0,37.0,0,2010-11-14,9.0,-18.71519047209347,-54.564499037557994,-0.05660377358490566,66.0,0.0,LANDSAT_7,0,93.394775,26.193516,97.0,1.0,
2_LE07_225073_20101114_00000000000000000004,531.0,62,794.0,977.0,724.0,214.0,2950.0,125.0,37.0,0,2010-11-14,9.0,-18.50815886928303,-54.76266594747418,-0.5824390243902439,68.0,0.0,LANDSAT_7,0,93.394775,26.193516,145.0,32.0,
2_LE07_225073_20110407_00000000000000000003,340.0,17,697.0,939.0,1006.0,294.0,2970.0,127.0,0.0,0,2011-04-07,9.0,-18.165530462538353,-54.471370712056775,-0.3834296724470135,68.0,0.0,LANDSAT_7,0,53.75515,40.53038,9.0,1.0,
2_LE07_225073_20110407_00000000000000000005,360.0,9,659.0,852.0,1133.0,396.0,2985.0,206.0,0.0,0,2011-04-07,9.0,-18.71519047209347,-54.564499037557994,-0.24928909952606634,66.0,0.0,LANDSAT_7,0,53.75515,40.53038,9.0,1.0,
2_LE07_225073_20110407_00000000000000000004,397.0,66,764.0,1095.0,766.0,121.0,2975.0,75.0,0.0,0,2011-04-07,9.0,-18.50815886928303,-54.76266594747418,-0.7265536723163842,68.0,0.0,LANDSAT_7,0,53.75515,40.53038,9.0,32.0,
2_LE07_225073_20110423_00000000000000000003,334.0,15,629.0,772.0,911.0,288.0,2975.0,109.0,0.0,0,2011-04-23,9.0,-18.165530462538353,-54.471370712056775,-0.3265044814340589,66.0,0.0,LANDSAT_7,0,46.527454,43.690742,9.0,1.0,
2_LE07_225073_20110423_00000000000000000005,397.0,5,633.0,877.0,829.0,371.0,2980.0,166.0,0.0,0,2011-04-23,9.0,-18.71519047209347,-54.564499037557994,-0.22793404461687683,68.0,0.0,LANDSAT_7,0,46.527454,43.690742,9.0,32.0,
2_LE07_225073_20110423_00000000000000000004,376.0,65,699.0,937.0,565.0,130.0,2970.0,82.0,0.0,0,2011-04-23,9.0,-18.50815886928303,-54.76266594747418,-0.6486486486486487,68.0,0.0,LANDSAT_7,0,46.527454,43.690742,9.0,32.0,
2_LE07_225073_20110509_00000000000000000003,286.0,20,573.0,665.0,1073.0,338.0,2955.0,148.0,0.0,0,2011-05-09,9.0,-18.165530462538353,-54.471370712056775,-0.19523809523809524,66.0,0.0,LANDSAT_7,0,41.433945,46.915596,9.0,1.0,
2_LE07_225073_20110509_00000000000000000005,398.0,11,698.0,906.0,1129.0,542.0,2965.0,270.0,0.0,0,2011-05-09,9.0,-18.71519047209347,-54.564499037557994,-0.07112253641816624,68.0,0.0,LANDSAT_7,0,41.433945,46.915596,9.0,1.0,
2_LE07_225073_20110509_00000000000000000004,397.0,60,696.0,906.0,515.0,139.0,2960.0,88.0,0.0,0,2011-05-09,9.0,-18.50815886928303,-54.76266594747418,-0.667065868263473,68.0,0.0,LANDSAT_7,0,41.433945,46.915596,9.0,32.0,
2_LE07_225073_20110525_00000000000000000003,316.0,19,574.0,645.0,780.0,326.0,2934.0,123.0,7.0,0,2011-05-25,9.0,-18.165530462538353,-54.471370712056775,-0.3036649214659686,66.0,0.0,LANDSAT_7,0,38.451054,49.734631,9.0,0.0,
2_LE07_225073_20110525_00000000000000000005,498.0,7,855.0,1014.0,1181.0,540.0,2934.0,312.0,7.0,0,2011-05-25,9.0,-18.71519047209347,-54.564499037557994,-0.2096273291925466,66.0,0.0,LANDSAT_7,0,38.451054,49.734631,23.0,1.0,
2_LE07_225073_20110525_00000000000000000004,517.0,56,776.0,921.0,784.0,388.0,2902.0,281.0,7.0,0,2011-05-25,9.0,-18.50815886928303,-54.76266594747418,-0.3285140562248996,68.0,0.0,LANDSAT_7,0,38.451054,49.734631,27.0,32.0,
2_LE07_225073_20110712_00000000000000000003,364.0,15,570.0,618.0,679.0,313.0,2950.0,165.0,0.0,0,2011-07-12,9.0,-18.165530462538353,-54.471370712056775,-0.26869158878504673,68.0,0.0,LANDSAT_7,0,39.636921,51.824959,9.0,8.0,
2_LE07_225073_20110712_00000000000000000005,470.0,3,792.0,1035.0,949.0,573.0,2955.0,335.0,0.0,0,2011-07-12,9.0,-18.71519047209347,-54.564499037557994,-0.16043956043956045,68.0,0.0,LANDSAT_7,0,39.636921,51.824959,9.0,40.0,
2_LE07_225073_20110712_00000000000000000004,420.0,53,711.0,818.0,527.0,220.0,2939.0,133.0,0.0,0,2011-07-12,9.0,-18.50815886928303,-54.76266594747418,-0.5138121546961326,68.0,0.0,LANDSAT_7,0,39.636921,51.824959,9.0,32.0,
